#timestamp x y z q_x q_y q_z q_w
1782875841.906720 -0.007126010355217 -0.005015662892785 0.004928061460334 -0.000294275739199 0.000997730027430 0.000351058667669 0.999999397347014
1782875842.006724 -0.008411797282096 -0.007294318422077 0.005828493994647 -0.000491160137366 0.001197841935807 0.000418420328148 0.999999074429993
1782875842.106594 -0.009144244078241 -0.008829620487903 0.008794624022883 -0.000535841469629 0.001793040021213 0.000493154857634 0.999998127338089
1782875842.206696 -0.008559500760014 -0.008678994030157 0.008042690285028 -0.000102856231541 0.001174560863317 0.000535715612056 0.999999161417726
1782875842.305650 -0.009053193918001 -0.008807040510664 0.007532024090722 -0.000494743231311 0.001306136741341 0.000375587598556 0.999998954084404
1782875842.405640 -0.010180511079809 -0.009925563541951 0.006418454621464 -0.000276926143822 0.001061941775015 0.000682026119706 0.999999165215625
1782875842.506675 -0.009144562727302 -0.009845965900142 0.006293392751546 -0.000427341488291 0.001064439876928 0.000216519634373 0.999999318732891
1782875842.606676 -0.010617216581005 -0.009400838427289 0.004420795943535 -0.000450482787143 0.000951836791339 0.000555988970922 0.999999290973870
1782875842.705596 -0.010200108944422 -0.009869639698377 0.004162968395502 -0.000203496610748 0.001089228781908 0.000618683230590 0.999999194700099
1782875842.805561 -0.009617839914638 -0.009046930219494 0.005132112108270 -0.000236464097941 0.001283689731189 0.000290431594808 0.999999105937045
1782875842.906744 -0.008974980948353 -0.008565939702807 0.005603660110994 -0.000861521005303 0.001160267571943 0.000340767601600 0.999998897718471
1782875843.005663 -0.009854951489638 -0.010748951763889 0.005811735957523 -0.000564836768594 0.001217062363213 0.000743412388954 0.999998823527630
1782875843.105551 -0.008968495380427 -0.009605208318287 0.006794862546333 -0.000294429990732 0.001150005261948 0.000437972240544 0.999999199489274
1782875843.205732 -0.007502136692416 -0.009238848680787 0.005458780405265 -0.000589199554865 0.000980341678876 0.000328480746685 0.999999291936985
1782875843.305685 -0.007914649919989 -0.009734120247654 0.005001405276214 -0.000311909702619 0.001145133384708 0.000749811573528 0.999999014581748
1782875843.405726 -0.009402733020145 -0.010249796937624 0.003104518902029 -0.000461532766623 0.000844615252706 0.000701854194588 0.999999290506380
1782875843.506641 -0.008092758476256 -0.008856573700388 0.003163996350342 0.000251752861168 0.000796035597380 0.000614743069802 0.999999462519243
1782875843.605537 -0.006372964963200 -0.008560713819123 0.002195890267034 -0.000260567611698 0.000823327207747 0.000604133774292 0.999999444629448
1782875843.706757 -0.008220433369220 -0.008163176225244 0.002394773616779 -0.000297566537538 0.000945356859032 0.000355230580668 0.999999445782742
1782875843.805567 -0.007922998762828 -0.008519224706920 0.005257288772688 -0.000602246854429 0.001108870837134 0.000272255531112 0.999999166790208
1782875843.906697 -0.010010723583562 -0.009088730770043 0.007676245234873 -0.000322283228618 0.001404713228922 0.000378205790160 0.999998889936702
1782875844.005547 -0.012244398622719 -0.006909340661417 0.008321811132912 0.000001975110999 0.001315944956363 0.000241892006965 0.999999104886209
1782875844.105574 -0.011740646605758 -0.006107335558289 0.008402511869846 -0.000155010107075 0.001242879180343 0.000262532900226 0.999999181149504
1782875844.205632 -0.012608767765749 -0.008064997833116 0.007221814236155 -0.000449224609515 0.001124266977662 0.000338489784989 0.999999209822523
1782875844.305706 -0.011478042569478 -0.007658018076038 0.006411987238545 -0.000144709076878 0.000950292580466 0.000429589419373 0.999999445727955
1782875844.406698 -0.011900477795690 -0.008016012740765 0.006624083926516 -0.000717230921974 0.001309655897575 0.000245034026017 0.999998855169121
1782875844.505768 -0.010449423462602 -0.007599821027431 0.007322207970210 -0.000535820672921 0.001229070732594 0.000289618633296 0.999999059200748
1782875844.605564 -0.010896011255716 -0.008997197059083 0.008531437439267 -0.000416284855796 0.001567316712293 0.000442768238377 0.999998587089762
1782875844.705600 -0.010473907216847 -0.011758256028145 0.006119370806015 -0.000519479883149 0.001162888124707 0.000973233667439 0.999998715323215
1782875844.804819 -0.009015043030984 -0.009613568607613 0.006227718815793 -0.000676400935324 0.001356451637178 -0.000010737237932 0.999998851202057
1782875844.905757 -0.008654343715076 -0.009220380434888 0.006975666743041 -0.000659779658793 0.001272272238970 0.000485219890688 0.999998855287245
1782875845.005623 -0.009374264726024 -0.007941225176983 0.004872655938056 -0.000419098671589 0.000883168872888 0.000157292157236 0.999999509813986
1782875845.105669 -0.008273688419860 -0.007915460293109 0.005738889638738 -0.000331895546007 0.001101308361486 0.000383776830249 0.999999264840016
1782875845.205579 -0.010770519122491 -0.007729974070530 0.006653799891005 -0.000727926160123 0.001180847240262 0.000262170790528 0.999999003494386
1782875845.306659 -0.010278031056341 -0.007619195614252 0.005726173911911 -0.000652018102288 0.001027561075729 0.000085636250417 0.999999255828248
1782875845.406744 -0.008092904914971 -0.007592747799148 0.004733899696867 -0.000486179214551 0.000826641986411 0.000512609825600 0.999999408761801
1782875845.505707 -0.008204946383443 -0.008485558122426 0.005203912911591 -0.000457199962148 0.001084986884045 0.000414387515835 0.999999221027012
1782875845.606653 -0.008035073160346 -0.009577922058933 0.006866324604938 -0.000678117453877 0.001201744785899 0.000457551733560 0.999998943305735
1782875845.706705 -0.007443790315537 -0.010273726586857 0.006664167135286 -0.000864137303648 0.001045925300215 0.000763417190238 0.999998788249849
1782875845.806604 -0.007244452289321 -0.011680592119498 0.008153770455864 -0.000674825639188 0.001256894374930 0.000683327039929 0.999998748944732
1782875845.906720 -0.006976303766998 -0.010496896364193 0.006062738861034 -0.001299828011414 0.000946367319854 0.000147065979548 0.999998696602960
1782875846.006628 -0.006136812715949 -0.009437293441839 0.005226195310207 -0.000397134423294 0.001009578954189 0.000281069844753 0.999999372016959
1782875846.106632 -0.005116882504870 -0.007065601975604 0.005419711889871 -0.000555570280171 0.001051733528798 0.000070129756146 0.999999290139774
1782875846.205610 -0.002762200275940 -0.008571900577635 0.005384283926286 -0.000813928968403 0.001004081573798 0.000512936100906 0.999999033117717
1782875846.306737 -0.006798531934448 -0.007879444138508 0.006986579714230 -0.000461650820832 0.001320047674153 0.000190588770952 0.999999004013786
1782875846.405723 -0.007805020113735 -0.004994349427154 0.006364088665054 0.000027019527915 0.001040473691063 -0.000127760056896 0.999999450180747
1782875846.505668 -0.002047611794495 -0.005594261449581 0.005294076379775 -0.011241681624670 0.000554939155493 0.001262830165018 0.999935858891331
1782875846.605611 0.008021213935430 -0.006907613687260 0.005879738244164 -0.013326485747013 0.002741937050494 0.001377425279907 0.999906490257179
1782875846.705653 0.020615573668844 -0.010053694426009 0.004741220538421 -0.011563545884613 0.006756416654166 0.004513359854923 0.999900127424422
1782875846.805595 0.030088096601506 -0.008270799085305 0.006105880863216 -0.017042162510953 0.013968637822060 0.006404373865975 0.999736678255688
1782875846.905673 0.041270697721539 -0.005442474834592 0.004627164180154 -0.018234150061669 0.015776741166239 0.011533300486544 0.999642732774853
1782875847.005575 0.054781064164277 -0.001608544609941 0.004326940413283 -0.026689873798458 0.013881852163529 0.012855725934348 0.999464694287807
1782875847.105641 0.067953448383265 -0.003154915595904 0.005026494187174 -0.024754238505248 0.016231009915385 0.017547553999874 0.999407757295169
1782875847.205601 0.090404957758166 0.000574216558177 0.009305733275077 -0.025447340295476 0.012728270997554 0.020461061123668 0.999385695798664
1782875847.305613 0.107218857993525 0.003301933881481 0.011550229066116 -0.022663303517666 0.010585565084054 0.025751623647470 0.999355379414662
1782875847.406624 0.123893348066095 0.003604543488483 0.014628096116477 -0.014870982825780 0.005799767796222 0.031639531972763 0.999371881023194
1782875847.505645 0.144776600450668 0.004575852333280 0.011671598911695 -0.022891839428313 0.008370449895695 0.030946939470662 0.999223791847211
1782875847.605564 0.164947604798812 0.008513041445621 0.019523766074377 -0.025127943291872 0.004983031805044 0.030883734821357 0.999194651098284
1782875847.705704 0.185517756986775 0.008088875510732 0.024615759634104 -0.026283955110891 0.000201189615189 0.028777162861982 0.999240205418131
1782875847.805643 0.202422972671268 0.006078246712500 0.027044683528216 -0.022675657927942 -0.003037072375555 0.029703508157594 0.999296898990505
1782875847.906830 0.225875663508445 0.004563864342015 0.028040737218660 -0.021200132717012 -0.005382273389189 0.031078465261877 0.999277596317910
1782875848.005638 0.255459431633413 0.008093456136199 0.036753554334092 -0.018793903370356 -0.008751532324787 0.037006303422394 0.999099961658027
1782875848.106729 0.281381340781568 0.011540309146535 0.042125570650273 -0.016139596270862 -0.012768206292558 0.041666767247906 0.998919599791385
1782875848.206705 0.307649389905642 0.016799733755011 0.046941634213808 -0.012665802040365 -0.018356921213461 0.045539718369305 0.998713539986851
1782875848.306656 0.340585022018617 0.019808411397771 0.047832771722072 -0.014453883267749 -0.018406479420389 0.046090943527596 0.998663062147865
1782875848.405660 0.377399550114017 0.026353232822118 0.058435880156463 -0.025206660239569 -0.009035053640542 0.041546813310141 0.998777680161625
1782875848.505595 0.413348526683582 0.035747843586610 0.069473243320666 -0.027653136942080 -0.009294327562357 0.041628428160331 0.998707161014334
1782875848.605538 0.450984293129209 0.038074458898312 0.078378646702499 -0.018319217719230 -0.008506611775469 0.044278875245719 0.998815010412446
1782875848.705586 0.493550938003271 0.043371212768711 0.081257502318861 -0.018934826369811 -0.007539581693755 0.045065481968261 0.998776115750262
1782875848.806681 0.539492067282036 0.051416315082540 0.090250755767904 -0.023576975242520 -0.010093392752651 0.047057294490923 0.998562897716680
1782875848.906786 0.578103516838548 0.060363494721539 0.100529275331723 -0.016368614613651 -0.009425089708113 0.053590610349924 0.998384336126088
1782875849.005557 0.613867072469546 0.068080492833106 0.107566019880586 -0.014966496909866 -0.010080170224929 0.056864307256191 0.998218836076910
1782875849.106712 0.657155257715550 0.077321840434931 0.109139037742904 -0.020362113155947 -0.005088357171355 0.057475052657252 0.998126300270237
1782875849.206645 0.696685441700652 0.084760286423033 0.122367834227187 -0.027325452154560 -0.009750049142488 0.055017260057044 0.998063804223992
1782875849.305621 0.736230083331073 0.091005991511639 0.131561292462490 -0.028123956026200 -0.003455927081386 0.057099955379497 0.997966279370745
1782875849.406781 0.771144211849198 0.091330497603731 0.136709664115126 -0.021857506447434 0.000438865570714 0.057867036707589 0.998084897627240
1782875849.506629 0.813861642517344 0.093698445585257 0.139182159770121 -0.019605884112648 0.006737019022595 0.060556260365044 0.997949478287070
1782875849.606577 0.850059466004681 0.100206846705932 0.149934068646940 -0.026780967452690 -0.007606352784169 0.061976665601601 0.997689238240301
1782875849.706647 0.880684508901640 0.106447259851090 0.156504773046712 -0.018314287635678 -0.006109964782568 0.068173593218786 0.997486649728395
1782875849.806628 0.907943564174530 0.111755714820077 0.164050515331797 -0.018105065911818 -0.006477742928945 0.071458853990866 0.997258180022190
1782875849.906970 0.950254851696575 0.119070825243964 0.165121171942527 -0.022191354917222 -0.002409501351828 0.072960483056070 0.997085004391493
1782875850.006721 0.990126550557172 0.128634276575576 0.179862707635349 -0.030167012200832 -0.007684515899958 0.070041501677456 0.997058216772225
1782875850.106650 1.035133042042235 0.135333262741386 0.189416135792081 -0.026894775976689 -0.001194540702598 0.074230598247771 0.996877656676804
1782875850.205604 1.075307402009020 0.140003612378230 0.194538806150254 -0.025693590079450 0.001019354911916 0.072670248368581 0.997024490845850
1782875850.306686 1.124594134056548 0.146616583343710 0.197546430536814 -0.022239323073087 0.009173239291541 0.075756012700927 0.996836140360988
1782875850.406688 1.163380240497770 0.155653384854057 0.207581909266013 -0.026360155474845 -0.007358983812013 0.077686786898888 0.996602102497234
1782875850.505569 1.198953534397930 0.164048681649366 0.212315750759185 -0.021461446150501 -0.004338710258407 0.082209695192435 0.996374501850973
1782875850.606754 1.232433780331998 0.173998536488471 0.218583813779607 -0.024136416237054 -0.002196647750780 0.083467751231350 0.996215710905151
1782875850.706604 1.277278069390433 0.190342309244788 0.222380269025646 -0.024597605124630 0.000052940150866 0.085196517179305 0.996060494387752
1782875850.806772 1.318383528858113 0.205290254647729 0.238281232634057 -0.040750756067011 -0.005990179325624 0.078742367881848 0.996043740571646
1782875850.905523 1.359994217804770 0.211117426940054 0.243242727255182 -0.033913361556453 0.002132924909254 0.083989243331048 0.995887112851620
1782875851.005548 1.405819257582568 0.219090913751507 0.245675714937169 -0.031297166740637 0.008734108944401 0.084806994838718 0.995867449172512
1782875851.105571 1.456951280358247 0.228226686989917 0.251282450371837 -0.036103726170222 0.009028303596733 0.088609646762103 0.995370956574217
1782875851.206679 1.494658109569073 0.236734507536097 0.263469265513421 -0.029240312871091 0.001766842161181 0.094131644801643 0.995128693093964
1782875851.306606 1.529689158059767 0.243926538641494 0.273856585990357 -0.023287807037390 0.002166228182762 0.098427567877185 0.994869337843225
1782875851.405588 1.566181645059718 0.254037424540094 0.278937578195174 -0.031201395831742 0.003838075161880 0.098830880516654 0.994607560364132
1782875851.506691 1.607583830289752 0.268078985375728 0.295154864065831 -0.039199144629027 -0.005097596834736 0.095836755598325 0.994611862910972
1782875851.606605 1.652542086074441 0.278366794548497 0.303563941907568 -0.036693252089129 0.002062131697016 0.100328314187157 0.994275405627804
1782875851.705622 1.697166014509054 0.285120321379434 0.309916658684844 -0.034307762015524 0.006501874530572 0.099150708826333 0.994459571844072
1782875851.806870 1.755196027193046 0.296118994449163 0.308085386373964 -0.034194085960811 0.015645302810326 0.100921485375174 0.994183505583819
1782875851.906781 1.794454176005003 0.312270348247451 0.322835342003147 -0.033387240523182 -0.000245212107542 0.104196622627490 0.993996124677696
1782875852.006570 1.830624977271644 0.325886650630306 0.327907887948437 -0.029187220969902 0.002686367306669 0.109897616961736 0.993510645815567
1782875852.106745 1.871308453104622 0.338255644689718 0.332855105475828 -0.035854722657381 0.003921240672092 0.109613952250097 0.993319608286705
1782875852.205518 1.917337406242970 0.353965705134581 0.341381177779291 -0.036041977060763 -0.002687483487121 0.110461349331217 0.993223058343880
1782875852.305642 1.960520598832510 0.367464962584016 0.354192311043727 -0.049482051404027 -0.000123100405593 0.107499295149923 0.992973017245381
1782875852.405561 2.003409442990069 0.374433827659374 0.359718661778278 -0.044774673654170 0.006602548763040 0.109079816230474 0.993002129222343
1782875852.505557 2.052393797613991 0.384013431794934 0.362128374218438 -0.040246059695278 0.014943478587091 0.112008843462043 0.992779414629959
1782875852.605623 2.099155248339646 0.397594692614340 0.370937258669148 -0.045173180908072 0.003947788938873 0.114901759011181 0.992341364886734
1782875852.705582 2.134443759590380 0.409706339099723 0.380421693939846 -0.035994754349004 0.001086223795683 0.121022739964263 0.991996317628624
1782875852.806619 2.167597445385068 0.418972186045129 0.387838765506264 -0.032373532887860 -0.000060888695578 0.124406269803211 0.991703096039617
1782875852.905579 2.214790846250540 0.435364127326697 0.397769288867439 -0.037266197331650 -0.002285056031540 0.126108552434467 0.991313594206313
1782875853.005578 2.266682143224011 0.453598736655173 0.414858160509709 -0.044827216451438 -0.003812167066837 0.120787421933105 0.991658402248582
1782875853.106609 2.319825796100187 0.470137694634624 0.427229988478934 -0.040162243477611 0.004219661998123 0.124563652132220 0.991389472013364
1782875853.205631 2.372041156563928 0.484067259510436 0.428934657879939 -0.038960715387265 0.008064874816607 0.124642309214499 0.991403709496978
1782875853.305617 2.432029162987623 0.501878269324347 0.431083239814318 -0.045033399797501 0.015528877257384 0.125527056853623 0.990945914200900
1782875853.406705 2.475144412964159 0.518966495136272 0.446322690414151 -0.034345038466309 0.006634829179333 0.131886743352218 0.990647406650036
1782875853.505599 2.521716564466256 0.530348258403312 0.456654479420894 -0.030389925926066 0.010620305069168 0.136217213895317 0.990155812062440
1782875853.606711 2.574252031733698 0.545664081603312 0.458523661632607 -0.036990630837607 0.011496724688469 0.138139681415897 0.989654963595885
1782875853.706623 2.626482785758636 0.567020063312138 0.479245690163960 -0.044473618221518 0.005679150640486 0.134050677652105 0.989959726630980
1782875853.805559 2.679798091114851 0.585760834035686 0.487753750350842 -0.043692420601477 0.007684557150713 0.136368711994041 0.989664334182278
1782875853.905575 2.736322999339220 0.606349533737962 0.491130257836755 -0.043769758964569 0.007724999239683 0.136279368678943 0.989672908722565
1782875854.006627 2.798757450674756 0.625317437731322 0.493102998435237 -0.049674581251084 0.010127067640053 0.138377101063975 0.989081218292844
1782875854.105598 2.847668732509319 0.640244387850018 0.507090359230064 -0.036765545940808 0.003945635094104 0.147157648613516 0.988421647400491
1782875854.205568 2.900529462859790 0.652750876833111 0.514580592117915 -0.034106650989514 0.007554211719440 0.149709194408305 0.988112760444462
1782875854.306659 2.958616701374253 0.673326820377582 0.523544153523644 -0.036149110996334 0.007006510531828 0.151360202293772 0.987792609683790
1782875854.405837 3.013393299968049 0.691354155434134 0.545532977297981 -0.048003918854422 0.002272890486463 0.148352171832564 0.987766212651555
1782875854.505586 3.065400386483105 0.707124273452821 0.559046129710770 -0.045446578034436 0.009359022866857 0.149595062099165 0.987658004894136
1782875854.606622 3.125661813644417 0.726539961194110 0.559340606769325 -0.042723574412942 0.013992075611194 0.151072524776145 0.987499878616304
1782875854.705624 3.179106720277144 0.746611927298531 0.570682477189120 -0.046590246105484 0.005437045527867 0.154515542730061 0.986876250883855
1782875854.806684 3.234027880607820 0.763910035553230 0.584885597524971 -0.035239010126558 0.010474775045971 0.164695591997103 0.985659095848935
1782875854.906802 3.291772586795222 0.786290495422620 0.590929123029092 -0.041508505425132 0.009977559025479 0.164963446825530 0.985375336359037
1782875855.005602 3.348310471649091 0.811011987356385 0.600083279820494 -0.041676852275435 0.005585018204591 0.165082203933006 0.985383028827201
1782875855.106730 3.400761944039079 0.834618537868219 0.613650547913912 -0.050475586068064 0.010197481950746 0.163641471097822 0.985174956802025
1782875855.206664 3.450398302589391 0.854896058522433 0.617686801042711 -0.050567967029498 0.011570638162414 0.162188659464944 0.985395270834990
1782875855.305567 3.507847775820198 0.874688578712653 0.616018370256376 -0.045971856457251 0.021574368509431 0.166200517337607 0.984783490455636
1782875855.406687 3.555769562334285 0.896388289687952 0.630846435954843 -0.046411798847152 0.009529683400065 0.172913472844381 0.983796757959154
1782875855.506654 3.600860441286875 0.909381613301824 0.638953059757791 -0.037521668534329 0.009713412877119 0.173228834758203 0.984118663987720
1782875855.605600 3.651294455263968 0.926745818330243 0.645369861074329 -0.045253001060177 0.008980199844751 0.162479565089455 0.985632747444056
1782875855.706702 3.704516133582775 0.940476044939326 0.659377777836541 -0.044429028854636 0.001601166980374 0.146705998557018 0.988180574412745
1782875855.806615 3.756174187027216 0.951063455778299 0.664194755171526 -0.038364433594871 0.010307600543433 0.128544993860467 0.990907719295482
1782875855.905613 3.814320438721181 0.957822237600012 0.665668501700646 -0.029194324806997 0.019207386351204 0.110105401893212 0.993305375089923
1782875856.006674 3.876111603038443 0.962169349760663 0.679338210070478 -0.037757938074613 0.004426475041825 0.088798978827906 0.995323809516360
1782875856.105714 3.924166425782184 0.963020336370295 0.697224522164365 -0.015490755691776 0.005275859682605 0.081831582738068 0.996511813206080
1782875856.205654 3.979452083540016 0.963167230643176 0.707511590191337 -0.008773125072910 0.002404536918734 0.071859242701789 0.997373300082254
1782875856.306685 4.044659887141820 0.969033187123043 0.715257161463918 -0.018649290494826 0.004107623255704 0.064046487299511 0.997764190006738
1782875856.406725 4.104943045603132 0.975936561304550 0.733770339240886 -0.021390552349497 0.008043184777633 0.054783869999475 0.998236684878229
1782875856.505604 4.158329611886240 0.984255977361014 0.746778250389321 -0.023966496960455 0.003251803080883 0.049874411479929 0.998462606149914
1782875856.606696 4.216072262800419 0.993066326010600 0.750960946183826 -0.019197543126172 0.007770387790135 0.049084403602522 0.998579890011047
1782875856.706638 4.272588454082208 1.002922150356577 0.764218063251309 -0.022203650511011 0.003651568629337 0.048552468575770 0.998567134320826
1782875856.805595 4.322490810133823 1.016601135251515 0.777182133014733 -0.015493838438628 0.006914587393887 0.054065098866729 0.998393256455651
1782875856.905540 4.375156490951780 1.027027574165158 0.780521805918096 -0.026715091669731 0.009914303394796 0.053410494270068 0.998165982974314
1782875857.006650 4.435646671121916 1.035626268071725 0.797282406738487 -0.033047036614059 0.000795398829282 0.049964301575154 0.998203801475339
1782875857.106753 4.494181010599125 1.043799913229492 0.805322567640952 -0.034167097674048 0.008273250303245 0.046642551113991 0.998292860433004
1782875857.206690 4.552750190462661 1.049844535222883 0.807747224778236 -0.032727643407854 0.013134804359114 0.046121735225550 0.998313159189629
1782875857.306594 4.619528294138862 1.050560428788381 0.810229664435525 -0.035655674095928 0.015351354985868 0.048689297055242 0.998059297415292
1782875857.406791 4.668587155367344 1.060361179875273 0.826878274243745 -0.028131531579660 0.007071213128000 0.052000844484415 0.998225689435393
1782875857.505572 4.711123405770958 1.060320457377241 0.839210257123658 -0.018742997838223 0.006800995047185 0.048880170423276 0.998605615564910
1782875857.606657 4.769424928215432 1.062289249049961 0.845750264638223 -0.023520975361809 0.006878585265790 0.040985959833193 0.998859149169341
1782875857.705688 4.817459995261316 1.060509331773218 0.864461635691591 -0.026482508129634 0.002850323715317 0.033149188077445 0.999095432752880
1782875857.806708 4.870361001017499 1.054966835925108 0.871306192314373 -0.020250309372413 0.009496320597666 0.028629849685745 0.999339820367615
1782875857.906849 4.930038292779235 1.054603024096848 0.871516560050392 -0.013227138211893 0.017393249327520 0.027345336007187 0.999387187375937
1782875858.005606 4.989664667375714 1.060974539824866 0.885732223387696 -0.022506279439024 0.003059609863085 0.022832974985957 0.999481246160510
1782875858.106726 5.041328557878775 1.059092945962641 0.901703828690237 -0.011960921014678 0.008538056808053 0.015573205064834 0.999770730336915
1782875858.205654 5.100463284710151 1.063368679144937 0.910521776452043 -0.019584002317368 0.010115405006371 -0.000282812039735 0.999757003202337
1782875858.305621 5.170774565376017 1.068462883442426 0.926089452031551 -0.026417380416555 0.001871269660514 -0.011881060127974 0.999578641614553
1782875858.406759 5.235442909029610 1.065347112778694 0.939494639815556 -0.022350900768001 0.009504486126243 -0.020839440151851 0.999487778670889
1782875858.506699 5.303207800302954 1.063615253160688 0.946587351059682 -0.013764986140394 0.016462251356238 -0.025050057534760 0.999455858982435
1782875858.605651 5.365305477708500 1.057926489773412 0.954236374043536 -0.022595230640534 0.013335718836362 -0.027260992270913 0.999283969878331
1782875858.706677 5.415043332594807 1.052915781817318 0.967547702100331 -0.005992951157279 0.007891259724105 -0.019944263241775 0.999751988705253
1782875858.806656 5.465848887234436 1.049552269354921 0.975777359985989 -0.002637378946967 0.008987166490909 -0.018539049483301 0.999784266086931
1782875858.906938 5.522668614857939 1.048979550631863 0.981191890772266 -0.002253129894945 0.007659486770957 -0.016647248778585 0.999829547861113
1782875859.005561 5.574044918651053 1.051482642653606 1.000756662202524 -0.015979402004515 0.007619086762356 -0.021395696929455 0.999614341824566
1782875859.105658 5.629809578017507 1.050904559449569 1.013379364081855 -0.011919741098491 0.010756261360155 -0.021003171089644 0.999650483628077
1782875859.205564 5.691965547458835 1.044411679082315 1.014826695392089 -0.007503031109588 0.016907887989002 -0.018440866569354 0.999658822943139
1782875859.306663 5.751296278215707 1.043298260956343 1.024760045344711 -0.013439396364743 0.009674030775324 -0.017876295827384 0.999703072817811
1782875859.406698 5.808265860179468 1.043230444164406 1.040007524734668 -0.007250845918846 0.012159362363491 -0.012025839751225 0.999827462274679
1782875859.505584 5.870394192916191 1.043871317440814 1.047412211943055 -0.013558105685745 0.010956574628345 -0.010670261578910 0.999791116564074
1782875859.606672 5.936240213459111 1.050329646493481 1.062108025598310 -0.021086146637658 0.008928494899673 -0.014264359720012 0.999636025981734
1782875859.706634 5.995974258845957 1.054970411254586 1.074913517820313 -0.020155265972502 0.012166771523607 -0.013172899803506 0.999636038583548
1782875859.806750 6.058418518147263 1.056341215721963 1.080445639976580 -0.016446087496011 0.013490084401923 -0.012720585061743 0.999692818091918
1782875859.906668 6.126227030719062 1.055984949449250 1.088785665084508 -0.027607266899825 0.010878523592006 -0.011816980283393 0.999489797604625
1782875860.006625 6.180983810756174 1.053402917245141 1.108173465901849 -0.002469200015939 0.005397244622774 -0.001418699855564 0.999981379872873
1782875860.105594 6.236558530307350 1.045016414800166 1.114828760966798 -0.003513808792755 0.004530914770187 0.000488475965557 0.999983442538083
1782875860.206674 6.301515590344580 1.042854871300248 1.118433156779613 -0.008311840437647 0.006707917091648 0.002735523060172 0.999939215187798
1782875860.306646 6.366496604980219 1.039693619296443 1.140607383480728 -0.011976797527875 0.008317192020362 0.003975972272968 0.999885779618017
1782875860.405611 6.428618813980088 1.039646681830420 1.149661547947446 -0.011189329933203 0.009807016405186 0.004902321738416 0.999877286753939
1782875860.506669 6.493829538209677 1.042571025227172 1.154322674781699 -0.015594034670612 0.014635520328651 0.008286309579410 0.999736947752221
